user_id,age,gender,country,city,signup_date,membership_type,preferred_device,customer_segment,avg_previous_orders,lifetime_value
430832,45,Other,USA,Austin,2025-01-08,Gold,Mobile,Premium,21,1993.76
476093,62,Female,UK,Manchester,2023-05-23,Free,Mobile,Budget,8,1380.82
327115,47,Male,UAE,Abu Dhabi,2023-08-27,Gold,Mobile,Budget,1,470.82
907703,54,Other,India,Bengaluru,2024-07-15,Free,Desktop,Budget,15,1579.65
570859,32,Male,India,Pune,2025-03-16,Free,Desktop,Regular,10,920.99
459696,24,Other,Canada,Toronto,2024-11-05,Free,Mobile,Premium,1,474.32
950877,26,Other,India,Delhi,2024-11-29,Free,Mobile,Regular,4,644.62
890326,23,Female,UAE,Dubai,2024-03-30,Silver,Desktop,Budget,2,214.64
301819,37,Other,UK,Manchester,2025-03-20,Platinum,Mobile,Regular,0,246.08
960333,37,Other,India,Pune,2024-12-10,Free,Mobile,Regular,2,732.15
289452,57,Female,Singapore,Singapore,2024-11-21,Silver,Mobile,Premium,12,1727.65
500948,60,Female,USA,Seattle,2023-04-15,Free,Mobile,VIP,10,1145.27
945244,20,Female,USA,Austin,2023-09-24,Silver,Mobile,Regular,17,1610.88
165475,36,Other,India,Pune,2023-02-24,Free,Desktop,Premium,6,569.38
982508,40,Female,India,Hyderabad,2023-02-14,Free,Tablet,Regular,12,1406.14
534873,63,Other,India,Pune,2024-02-22,Free,Mobile,Premium,11,893.93
493567,29,Other,India,Hyderabad,2024-05-31,Free,Mobile,Budget,4,632.48
624785,52,Male,UAE,Abu Dhabi,2023-11-26,Free,Mobile,Premium,8,1078.11
378375,18,Male,India,Mumbai,2024-02-19,Platinum,Mobile,VIP,5,739.05
969644,65,Female,Canada,Vancouver,2023-11-17,Free,Tablet,Regular,9,1319.32
283373,40,Male,USA,Austin,2025-05-29,Silver,Mobile,Regular,14,1178.56
997928,43,Female,India,Bengaluru,2025-05-21,Free,Mobile,Regular,5,566.75
686185,27,Other,India,Mumbai,2023-01-25,Free,Mobile,Regular,0,50.0
494688,35,Other,India,Delhi,2025-06-15,Gold,Mobile,Regular,11,1210.65
486418,29,Other,Australia,Melbourne,2024-08-19,Gold,Mobile,Budget,11,784.78
172518,57,Female,UAE,Dubai,2023-04-09,Free,Mobile,Budget,8,575.35
410272,47,Other,India,Mumbai,2024-08-13,Free,Mobile,Regular,5,669.19
228268,42,Female,India,Hyderabad,2025-01-29,Silver,Mobile,Regular,17,1489.0
378308,30,Female,USA,New York,2024-10-26,Silver,Mobile,Premium,13,1391.23
627255,36,Other,Canada,Vancouver,2024-12-25,Silver,Mobile,Regular,12,1307.36
959625,34,Male,USA,Seattle,2024-12-03,Free,Tablet,Premium,15,1683.46
734861,32,Female,Germany,Munich,2024-10-20,Silver,Mobile,VIP,11,1485.03
437886,57,Male,India,Mumbai,2025-01-03,Gold,Mobile,Regular,3,411.93
157578,64,Female,Singapore,Singapore,2024-09-08,Silver,Mobile,Regular,13,1329.69
499072,34,Male,India,Hyderabad,2025-05-10,Free,Mobile,Regular,10,1282.68
154110,25,Other,India,Hyderabad,2023-08-25,Free,Mobile,Budget,9,594.11
714432,47,Male,India,Mumbai,2024-10-15,Gold,Mobile,Regular,8,1065.19
507285,43,Male,India,Hyderabad,2023-03-27,Gold,Mobile,Regular,5,571.09
413014,23,Other,USA,Austin,2024-11-13,Free,Mobile,VIP,6,863.79
212686,24,Male,India,Hyderabad,2023-12-11,Free,Mobile,Regular,13,1429.89
588162,18,Other,India,Delhi,2023-02-25,Free,Desktop,Premium,8,819.56
701390,31,Other,USA,Austin,2024-04-28,Free,Desktop,Budget,0,50.0
902784,65,Other,UAE,Dubai,2023-06-28,Gold,Desktop,Budget,2,50.0
840652,20,Other,Australia,Melbourne,2025-01-16,Free,Desktop,Budget,8,683.12
440467,29,Other,Canada,Vancouver,2024-07-14,Platinum,Desktop,Premium,2,242.5
354460,39,Other,UAE,Abu Dhabi,2023-04-14,Free,Mobile,VIP,9,1186.46
778256,44,Female,India,Bengaluru,2024-11-28,Free,Mobile,Regular,5,711.45
567059,35,Male,USA,New York,2023-04-18,Free,Mobile,Premium,17,1780.11
378831,25,Female,India,Pune,2024-03-12,Silver,Mobile,Premium,7,853.39
981694,58,Other,India,Bengaluru,2024-10-14,Silver,Desktop,Premium,6,565.55
560557,48,Other,India,Delhi,2023-01-17,Gold,Mobile,Premium,9,1301.99
690103,49,Female,UK,London,2025-05-23,Gold,Desktop,VIP,4,248.59
699283,29,Female,Singapore,Singapore,2024-12-18,Free,Mobile,VIP,5,393.47
460766,45,Female,USA,New York,2024-10-12,Silver,Mobile,Regular,6,506.12
360480,32,Male,India,Delhi,2025-01-07,Free,Mobile,Budget,8,572.13
824008,29,Male,India,Bengaluru,2024-05-08,Free,Tablet,Budget,10,1185.56
577611,64,Other,India,Delhi,2024-04-02,Free,Mobile,Premium,3,515.99
625332,42,Female,India,Delhi,2023-05-08,Free,Desktop,Regular,14,1587.64
702887,33,Other,USA,Seattle,2023-12-05,Silver,Mobile,Regular,5,371.49
388380,60,Male,UK,London,2023-04-23,Free,Desktop,Budget,10,1120.66
453557,39,Other,Australia,Melbourne,2023-07-29,Silver,Tablet,Regular,3,311.99
151137,26,Male,Germany,Munich,2025-02-21,Free,Tablet,VIP,10,1202.68
291056,37,Other,Singapore,Singapore,2023-08-20,Silver,Desktop,Regular,8,810.3
229330,63,Male,Singapore,Singapore,2024-09-09,Free,Desktop,Budget,7,883.97
120879,46,Male,Canada,Toronto,2025-06-15,Free,Mobile,Budget,18,1839.64
548916,26,Female,India,Bengaluru,2024-03-05,Platinum,Mobile,Budget,13,1440.33
792274,51,Other,India,Mumbai,2023-07-22,Silver,Desktop,Regular,5,777.44
620574,60,Male,Canada,Vancouver,2024-11-28,Free,Desktop,Premium,3,317.04
869405,39,Male,UK,London,2023-12-05,Free,Mobile,VIP,4,527.24
238296,56,Other,India,Hyderabad,2023-03-04,Silver,Desktop,Regular,6,818.8
600508,62,Male,India,Mumbai,2024-04-29,Free,Tablet,Budget,1,350.59
661098,27,Male,UAE,Abu Dhabi,2023-05-10,Free,Desktop,Budget,6,843.92
144837,50,Male,India,Pune,2023-12-05,Free,Mobile,Regular,12,1391.88
593153,21,Male,India,Delhi,2023-03-29,Free,Mobile,Regular,14,1459.86
668236,41,Male,UK,Manchester,2025-01-12,Free,Mobile,Premium,8,820.48
248427,51,Other,Singapore,Singapore,2024-08-28,Silver,Mobile,Budget,11,1566.2
441669,48,Male,USA,Austin,2023-04-22,Free,Mobile,Premium,3,265.77
487743,34,Male,India,Hyderabad,2023-12-03,Free,Mobile,VIP,7,799.32
331585,37,Female,Canada,Toronto,2024-12-27,Free,Mobile,Regular,11,1107.49
726723,40,Other,Singapore,Singapore,2024-03-26,Silver,Desktop,Regular,16,1502.7
133715,50,Male,USA,Austin,2024-03-30,Free,Desktop,Premium,1,208.44
585916,48,Female,India,Hyderabad,2023-04-05,Free,Mobile,VIP,3,548.22
628604,40,Female,India,Delhi,2023-07-04,Free,Desktop,Budget,9,1318.63
730604,41,Other,India,Hyderabad,2024-03-13,Free,Mobile,Regular,3,420.99
911909,54,Female,India,Bengaluru,2023-10-31,Free,Mobile,Regular,1,286.87
402734,51,Other,India,Bengaluru,2024-05-09,Gold,Mobile,Premium,6,680.8
840031,18,Female,Germany,Berlin,2024-01-16,Free,Desktop,Premium,11,1433.19
708283,65,Other,USA,Austin,2023-10-08,Platinum,Mobile,VIP,9,1184.3
114614,44,Female,India,Mumbai,2024-01-09,Free,Mobile,Regular,3,302.67
436197,19,Male,Singapore,Singapore,2025-05-24,Silver,Mobile,Premium,0,246.44
865297,59,Male,USA,New York,2023-07-12,Free,Desktop,Regular,4,530.83
505275,36,Other,India,Mumbai,2024-11-30,Silver,Mobile,Premium,6,264.56
338631,32,Female,India,Bengaluru,2024-03-26,Free,Mobile,Premium,7,760.52
821409,18,Male,UAE,Abu Dhabi,2025-04-25,Silver,Mobile,Premium,2,415.15
165678,21,Male,India,Hyderabad,2025-02-20,Free,Mobile,Budget,7,862.29
365669,58,Male,India,Pune,2023-10-16,Silver,Mobile,Regular,5,532.31
398941,48,Other,India,Mumbai,2023-01-06,Silver,Tablet,Budget,5,484.15
276182,27,Female,USA,New York,2023-07-17,Gold,Mobile,Premium,16,1580.96
536267,47,Other,India,Pune,2024-04-11,Gold,Mobile,Regular,7,499.68
474997,19,Other,Germany,Berlin,2024-08-11,Free,Desktop,Regular,5,764.3
545620,40,Female,USA,Seattle,2024-11-16,Free,Desktop,Budget,9,1288.84
145514,23,Other,USA,New York,2023-07-17,Gold,Desktop,Budget,7,1056.36
736547,45,Male,India,Delhi,2025-01-20,Free,Mobile,Budget,5,824.56
113600,33,Male,USA,Austin,2024-09-03,Gold,Mobile,Regular,6,764.18
620942,23,Other,Germany,Munich,2024-01-26,Platinum,Desktop,Budget,8,827.52
806498,21,Other,India,Mumbai,2024-08-06,Silver,Mobile,Budget,5,599.09
272773,36,Other,India,Pune,2023-04-05,Free,Mobile,Premium,9,956.75
307870,45,Other,India,Pune,2024-11-10,Free,Desktop,Premium,0,50.0
148885,49,Female,Germany,Berlin,2023-04-12,Free,Desktop,VIP,22,2222.29
382538,51,Male,India,Delhi,2023-07-06,Gold,Mobile,Regular,11,1254.0
650263,30,Other,Australia,Melbourne,2024-06-04,Silver,Mobile,Premium,13,1589.37
273988,28,Other,India,Mumbai,2023-07-04,Gold,Mobile,Regular,10,1169.43
900961,58,Female,Australia,Sydney,2024-03-22,Free,Mobile,Budget,7,779.14
872405,65,Other,India,Mumbai,2024-09-09,Free,Mobile,Regular,7,651.05
657036,52,Other,India,Delhi,2024-05-08,Free,Desktop,Regular,9,947.43
980424,26,Other,India,Bengaluru,2023-07-30,Silver,Tablet,Budget,12,1239.66
303483,49,Male,India,Bengaluru,2023-10-03,Free,Mobile,Premium,18,1348.77
417459,56,Male,India,Hyderabad,2023-07-23,Gold,Mobile,Premium,1,166.97
624118,65,Female,India,Delhi,2024-01-25,Free,Mobile,Premium,0,434.76
590095,41,Female,UAE,Dubai,2023-07-02,Free,Mobile,Premium,16,1544.69
335024,18,Other,USA,New York,2025-05-01,Free,Mobile,Regular,8,973.18
396167,18,Male,USA,Seattle,2023-03-28,Silver,Mobile,Regular,1,239.64
653449,29,Other,Singapore,Singapore,2023-06-05,Gold,Mobile,Budget,3,598.47
196635,48,Female,India,Pune,2024-07-12,Gold,Tablet,Regular,8,1052.53
208242,48,Other,UAE,Abu Dhabi,2025-04-06,Gold,Mobile,Premium,5,413.22
564217,61,Male,India,Bengaluru,2025-05-03,Free,Desktop,Regular,10,1000.33
742631,44,Female,India,Bengaluru,2023-09-07,Free,Desktop,Budget,3,340.35
671433,65,Other,India,Pune,2024-08-07,Silver,Tablet,VIP,3,469.63
684479,64,Other,Germany,Munich,2023-11-12,Free,Mobile,Budget,12,1224.54
392866,61,Male,India,Delhi,2023-07-24,Free,Mobile,Regular,15,1468.84
946593,42,Male,India,Hyderabad,2023-05-07,Free,Mobile,Regular,0,50.0
304785,25,Other,USA,Seattle,2025-05-16,Gold,Tablet,Regular,10,664.0
646000,58,Male,UAE,Dubai,2023-02-10,Free,Mobile,Premium,5,716.69
171067,19,Male,India,Bengaluru,2024-08-02,Silver,Mobile,Premium,8,1068.18
766357,59,Male,Canada,Vancouver,2024-01-20,Gold,Mobile,Premium,7,1010.32
511443,31,Female,India,Delhi,2023-01-30,Gold,Mobile,Budget,13,1566.77
526154,64,Male,UK,London,2024-09-04,Silver,Desktop,Regular,4,626.18
936520,62,Male,UAE,Dubai,2023-01-31,Free,Mobile,Regular,13,1181.67
929966,32,Male,India,Hyderabad,2023-11-22,Free,Mobile,Regular,3,666.51
570344,58,Other,UK,Manchester,2025-04-07,Free,Mobile,Regular,6,1005.5
216337,59,Other,UK,London,2024-11-13,Silver,Desktop,VIP,11,1202.07
163073,63,Other,India,Pune,2025-04-13,Free,Mobile,Regular,5,437.73
697696,48,Male,India,Pune,2024-07-06,Silver,Mobile,Regular,9,982.09
553676,23,Female,India,Pune,2024-03-12,Gold,Mobile,Budget,9,1221.15
898696,60,Male,USA,Seattle,2024-09-24,Free,Mobile,Premium,2,387.4
785861,37,Other,Germany,Munich,2023-06-03,Gold,Mobile,Budget,5,487.11
557191,38,Other,USA,Seattle,2023-10-20,Silver,Mobile,Regular,7,832.95
642419,65,Male,India,Mumbai,2025-02-17,Gold,Mobile,Regular,4,645.09
473781,23,Female,Singapore,Singapore,2025-02-10,Gold,Tablet,Budget,13,1123.84
261321,49,Female,UAE,Dubai,2024-07-22,Free,Mobile,Premium,4,696.11
617177,18,Male,UK,London,2024-07-27,Gold,Mobile,Regular,7,851.82
241096,63,Female,India,Pune,2024-06-06,Free,Desktop,Premium,13,1516.44
303905,52,Female,USA,Seattle,2024-03-19,Gold,Mobile,Regular,13,1452.57
321910,48,Female,India,Hyderabad,2024-07-15,Free,Mobile,Budget,7,488.38
353033,47,Other,India,Delhi,2024-08-31,Free,Mobile,Regular,12,1534.2
139381,36,Male,Germany,Berlin,2025-04-11,Free,Desktop,Budget,12,1009.39
356354,63,Female,USA,New York,2024-05-28,Gold,Mobile,Budget,9,1119.9
318287,63,Other,Germany,Munich,2025-02-04,Gold,Desktop,Premium,0,50.0
177007,40,Female,India,Delhi,2024-08-01,Free,Mobile,Regular,9,880.36
523258,52,Male,India,Mumbai,2024-04-12,Gold,Mobile,Regular,16,1529.18
127119,50,Other,India,Pune,2025-01-13,Gold,Mobile,Budget,4,625.04
111488,29,Male,UAE,Abu Dhabi,2023-07-22,Free,Desktop,Regular,2,617.33
532247,53,Female,USA,Seattle,2023-04-25,Silver,Desktop,Premium,17,1650.1
788089,54,Male,Singapore,Singapore,2024-10-15,Free,Mobile,Premium,8,1039.36
437556,44,Other,India,Pune,2023-05-12,Free,Mobile,Budget,9,1121.25
673495,26,Male,India,Mumbai,2024-01-14,Free,Mobile,Regular,1,355.11
131404,65,Female,India,Pune,2024-06-15,Free,Mobile,VIP,10,1019.11
143874,49,Other,India,Delhi,2024-03-20,Gold,Desktop,Regular,6,454.46
358507,39,Male,UK,London,2024-08-17,Gold,Mobile,Regular,8,1127.72
866267,24,Other,USA,New York,2024-09-04,Free,Mobile,Regular,12,1315.08
994326,29,Other,Singapore,Singapore,2025-02-20,Gold,Desktop,Premium,1,50.0
556826,18,Other,India,Hyderabad,2023-07-17,Gold,Mobile,Regular,8,638.44
832771,29,Male,USA,New York,2023-03-08,Free,Desktop,VIP,15,1615.07
405537,23,Other,India,Pune,2024-03-02,Free,Mobile,Premium,0,393.84
294959,54,Female,Singapore,Singapore,2023-10-15,Silver,Desktop,Budget,15,1759.75
418960,20,Other,India,Pune,2023-05-09,Free,Mobile,Regular,5,529.75
218194,18,Male,Canada,Vancouver,2024-08-11,Free,Mobile,Regular,13,1106.95
396273,42,Other,Singapore,Singapore,2023-03-01,Silver,Desktop,Regular,17,1875.25
803541,20,Male,USA,New York,2023-04-24,Free,Mobile,Budget,4,642.33
774265,19,Other,USA,New York,2024-04-15,Free,Mobile,Regular,10,917.37
961716,55,Male,Germany,Berlin,2023-11-01,Silver,Mobile,VIP,13,1086.38
440592,46,Female,India,Mumbai,2025-02-28,Gold,Mobile,Regular,10,1334.95
322309,65,Female,India,Hyderabad,2023-03-13,Free,Mobile,Regular,1,148.61
640535,39,Other,Singapore,Singapore,2024-05-29,Platinum,Mobile,Regular,10,1151.18
127227,30,Other,Singapore,Singapore,2023-04-17,Platinum,Mobile,Budget,3,166.87
885030,27,Male,India,Hyderabad,2024-04-13,Silver,Mobile,Regular,7,800.5
479094,38,Female,USA,Austin,2025-04-10,Silver,Desktop,Premium,10,1012.83
924261,48,Male,Canada,Vancouver,2024-07-29,Free,Mobile,Regular,8,1057.3
260300,63,Female,India,Hyderabad,2023-06-30,Silver,Desktop,Regular,13,1578.1
588526,19,Other,India,Bengaluru,2025-04-23,Silver,Desktop,VIP,17,1686.06
335860,27,Other,UK,Manchester,2024-06-07,Free,Mobile,Premium,13,1455.81
534412,18,Female,India,Hyderabad,2024-09-11,Gold,Desktop,Premium,2,376.72
332835,50,Male,India,Bengaluru,2023-06-06,Platinum,Tablet,Regular,1,399.44
635353,22,Male,India,Bengaluru,2023-03-26,Free,Tablet,Regular,13,1676.59
794599,59,Male,Canada,Toronto,2023-09-03,Free,Mobile,Premium,1,50.0
555714,62,Male,India,Bengaluru,2024-10-02,Free,Mobile,Regular,11,1194.98
509650,21,Other,Germany,Munich,2023-02-06,Free,Mobile,Regular,6,826.91
687711,37,Other,India,Mumbai,2023-05-26,Free,Mobile,Regular,11,1161.96
298136,22,Other,UAE,Abu Dhabi,2024-06-10,Gold,Mobile,Budget,6,874.1
509035,63,Other,India,Delhi,2024-08-20,Free,Mobile,Regular,14,1248.24
180812,53,Other,India,Bengaluru,2025-05-30,Free,Mobile,Regular,12,1149.62
621072,55,Male,India,Bengaluru,2024-10-10,Free,Mobile,Budget,7,614.51
144663,48,Male,India,Delhi,2024-09-28,Free,Mobile,Budget,5,385.82
400716,26,Male,India,Pune,2023-12-24,Free,Mobile,Premium,8,765.27
245985,38,Male,India,Mumbai,2023-02-14,Free,Mobile,VIP,9,1054.06
598750,51,Other,Canada,Vancouver,2023-05-12,Free,Mobile,Budget,4,531.62
866740,19,Male,USA,Austin,2023-12-13,Free,Mobile,Premium,9,1133.45
855463,42,Male,India,Bengaluru,2023-11-27,Free,Mobile,Regular,11,1225.64
212029,19,Other,India,Delhi,2023-12-27,Free,Mobile,Budget,5,711.37
232098,26,Female,India,Hyderabad,2024-09-08,Free,Mobile,Budget,8,963.51
227930,43,Female,Australia,Melbourne,2025-06-16,Gold,Mobile,Premium,12,1515.09
582454,43,Other,India,Pune,2025-02-22,Free,Mobile,VIP,11,1052.04
470025,47,Other,UK,Manchester,2024-11-02,Gold,Mobile,Premium,3,287.36
678604,39,Other,Canada,Vancouver,2025-03-10,Silver,Mobile,Premium,7,683.15
744464,19,Other,Singapore,Singapore,2023-09-26,Free,Mobile,Premium,13,1102.44
118268,42,Male,India,Hyderabad,2025-03-24,Silver,Mobile,Premium,9,1145.72
566649,42,Female,USA,Austin,2024-10-30,Gold,Mobile,Budget,8,1152.84
646174,26,Other,Canada,Toronto,2025-05-14,Free,Mobile,Budget,9,878.99
470153,41,Other,India,Hyderabad,2023-10-21,Free,Mobile,Budget,0,355.16
402783,33,Female,India,Delhi,2025-01-26,Gold,Mobile,Budget,11,1275.74
480415,19,Male,India,Hyderabad,2024-12-05,Free,Desktop,Premium,12,1202.74
323738,51,Female,Canada,Vancouver,2024-12-14,Gold,Mobile,Premium,4,668.97
509559,62,Male,India,Delhi,2024-11-09,Gold,Desktop,Regular,5,561.44
149529,33,Other,Germany,Munich,2023-04-17,Free,Mobile,Regular,15,1375.31
210862,65,Male,USA,Seattle,2023-06-23,Free,Tablet,Regular,7,904.16
633221,39,Female,India,Pune,2025-02-19,Free,Desktop,Budget,8,896.16
970004,34,Other,India,Mumbai,2024-05-23,Gold,Mobile,Regular,6,571.58
889587,39,Female,India,Hyderabad,2023-05-11,Free,Desktop,Budget,7,982.29
199464,52,Female,India,Pune,2024-08-22,Free,Mobile,Regular,10,1220.43
721620,32,Other,UK,London,2025-06-10,Free,Mobile,Premium,9,1173.44
796710,47,Other,Canada,Toronto,2025-05-09,Free,Tablet,Premium,3,179.86
440644,57,Other,USA,New York,2024-04-27,Silver,Mobile,Budget,7,786.4
871895,21,Female,India,Bengaluru,2023-05-01,Silver,Mobile,Regular,15,1503.16
186791,63,Female,USA,New York,2023-10-28,Platinum,Mobile,Budget,0,50.0
918424,26,Male,India,Bengaluru,2025-01-22,Silver,Mobile,Regular,4,671.14
801230,33,Male,India,Hyderabad,2023-11-10,Free,Mobile,Regular,11,1515.62
315955,35,Female,UK,London,2023-09-03,Silver,Desktop,Premium,10,972.88
502950,28,Male,Canada,Toronto,2024-03-24,Gold,Mobile,Budget,11,1754.13
288530,48,Female,India,Hyderabad,2023-06-24,Gold,Desktop,Premium,15,1375.46
539132,52,Male,Singapore,Singapore,2023-08-26,Gold,Desktop,Regular,16,1463.74
232274,48,Other,USA,Austin,2024-01-07,Free,Desktop,Budget,3,540.98
598245,29,Other,India,Pune,2024-02-05,Free,Mobile,VIP,9,624.46
247400,32,Female,UK,London,2024-02-28,Free,Desktop,Premium,0,50.0
992712,30,Other,India,Bengaluru,2024-01-18,Free,Desktop,Regular,0,50.0
105573,20,Female,USA,Austin,2024-03-17,Silver,Mobile,Regular,0,111.23
270462,55,Other,Canada,Vancouver,2023-12-17,Free,Desktop,Budget,23,2320.22
927152,62,Female,India,Mumbai,2023-08-24,Gold,Mobile,Regular,11,1037.06
932591,21,Other,India,Pune,2023-02-06,Silver,Mobile,Regular,19,1833.61
190499,24,Female,Canada,Toronto,2024-04-27,Gold,Tablet,Budget,1,244.64
447105,18,Male,UAE,Abu Dhabi,2024-05-26,Free,Mobile,Regular,3,427.83
133859,44,Other,India,Pune,2025-03-22,Free,Mobile,Regular,11,1175.68
202982,28,Male,USA,Seattle,2023-10-06,Free,Mobile,Premium,14,1383.77
253521,24,Other,India,Bengaluru,2024-01-22,Free,Mobile,Premium,11,1046.81
329714,38,Male,UK,Manchester,2024-08-11,Free,Desktop,Regular,0,199.08
579834,50,Other,India,Mumbai,2024-05-02,Free,Mobile,Regular,10,1098.53
551103,64,Male,Canada,Vancouver,2023-12-10,Free,Mobile,Regular,5,592.83
310576,36,Male,USA,Austin,2025-01-04,Platinum,Mobile,Regular,9,1151.67
793429,58,Other,Germany,Munich,2023-06-09,Free,Desktop,Budget,7,780.31
524322,49,Male,UK,Manchester,2024-12-03,Platinum,Mobile,Regular,3,326.81
162521,24,Other,Canada,Toronto,2023-12-01,Free,Mobile,Regular,17,1606.61
159107,24,Male,India,Bengaluru,2023-05-05,Gold,Desktop,Budget,9,954.64
259066,35,Male,India,Delhi,2024-08-31,Free,Desktop,Budget,11,977.22
219942,61,Male,India,Hyderabad,2024-02-19,Silver,Mobile,Premium,9,1232.81
583744,41,Male,India,Bengaluru,2023-10-12,Free,Mobile,Regular,0,77.36
829490,58,Other,Singapore,Singapore,2023-09-18,Silver,Desktop,Budget,15,1434.53
194673,53,Other,USA,New York,2023-09-15,Silver,Mobile,Premium,7,780.18
240854,64,Other,India,Mumbai,2023-02-22,Free,Mobile,Premium,0,50.0
800815,44,Other,India,Pune,2024-12-22,Free,Mobile,Regular,6,671.96
143178,19,Other,India,Mumbai,2023-11-18,Silver,Mobile,Regular,6,1062.91
476368,59,Other,USA,Seattle,2025-03-29,Silver,Mobile,Premium,9,1037.66
560822,45,Other,Australia,Melbourne,2025-05-07,Silver,Mobile,Premium,5,490.33
951463,54,Male,USA,Seattle,2023-09-14,Free,Tablet,Premium,7,810.49
959518,45,Male,India,Pune,2024-10-05,Free,Mobile,Budget,3,515.34
316372,50,Other,USA,Seattle,2024-08-31,Silver,Mobile,Regular,6,854.19
956589,38,Male,India,Mumbai,2025-04-18,Silver,Mobile,Budget,5,689.96
350758,60,Female,India,Hyderabad,2024-08-06,Gold,Mobile,Regular,9,1064.95
346554,22,Female,Singapore,Singapore,2024-04-29,Gold,Mobile,Premium,13,1604.59
922896,31,Female,Germany,Munich,2024-12-08,Free,Desktop,Budget,3,186.15
552251,65,Other,India,Pune,2024-06-19,Silver,Mobile,Premium,10,1155.6
458043,22,Other,UAE,Abu Dhabi,2025-01-28,Free,Mobile,Regular,5,253.03
804208,24,Male,India,Delhi,2023-06-04,Silver,Mobile,Premium,6,693.42
249953,48,Other,Singapore,Singapore,2024-11-09,Free,Desktop,Budget,15,1695.34
193745,23,Other,India,Hyderabad,2024-01-15,Platinum,Mobile,Regular,5,500.38
808079,43,Female,Canada,Vancouver,2023-10-16,Free,Mobile,Regular,1,149.23
110004,57,Male,USA,New York,2024-08-06,Silver,Mobile,Budget,8,838.09
405854,35,Female,USA,Austin,2024-12-23,Free,Desktop,Premium,12,1580.98
443284,45,Other,USA,Austin,2024-12-18,Free,Desktop,VIP,11,1178.22
801659,19,Male,India,Bengaluru,2024-02-03,Free,Tablet,Regular,7,946.36
520176,22,Female,India,Bengaluru,2024-06-17,Free,Mobile,Regular,0,417.34
462340,29,Other,India,Mumbai,2025-05-21,Platinum,Mobile,Budget,9,1059.52
925116,23,Female,USA,New York,2024-07-24,Free,Desktop,Premium,10,873.7
340021,54,Other,India,Pune,2024-10-02,Gold,Mobile,Budget,5,627.98
954224,32,Male,Australia,Melbourne,2024-10-16,Free,Desktop,Regular,6,528.55
163832,56,Female,India,Delhi,2023-03-30,Free,Desktop,Budget,0,95.66
160770,19,Female,India,Mumbai,2024-04-28,Free,Mobile,Regular,9,1046.88
676891,48,Female,USA,New York,2024-08-08,Free,Mobile,Regular,0,186.62
167741,21,Other,Australia,Sydney,2024-06-08,Free,Mobile,Budget,14,1228.57
215687,48,Other,India,Pune,2024-05-13,Gold,Desktop,Budget,8,938.11
361804,41,Female,India,Bengaluru,2023-04-09,Free,Mobile,Budget,0,352.15
402061,63,Male,India,Hyderabad,2025-04-07,Free,Mobile,VIP,15,1820.09
345862,62,Female,Australia,Melbourne,2023-06-30,Free,Tablet,Regular,0,214.61
231191,52,Other,Canada,Vancouver,2023-10-15,Platinum,Mobile,Regular,12,1211.33
684408,52,Female,India,Hyderabad,2024-03-01,Gold,Mobile,Budget,3,607.3
931126,51,Female,Australia,Melbourne,2023-12-23,Free,Tablet,Premium,1,88.35
